Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage,tissue,create_date,version
SRR2967158,RNA-Seq,192,707902848,PRJNA304502,SAMN04304095,528011032,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456604,GSM1957106,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957106,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:49:00Z,1
SRR2967159,RNA-Seq,192,611697600,PRJNA304502,SAMN04304096,456223053,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456605,GSM1957107,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957107,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:50:00Z,1
SRR2967160,RNA-Seq,192,556941120,PRJNA304502,SAMN04304044,417046947,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456606,GSM1957108,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957108,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:49:00Z,1
SRR2967161,RNA-Seq,192,517422144,PRJNA304502,SAMN04304090,390778235,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456607,GSM1957109,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957109,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:49:00Z,1
SRR2967162,RNA-Seq,192,516015552,PRJNA304502,SAMN04304091,384445494,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456608,GSM1957110,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957110,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967163,RNA-Seq,192,296375232,PRJNA304502,SAMN04304092,225037665,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456609,GSM1957111,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957111,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:50:00Z,1
SRR2967164,RNA-Seq,192,499443840,PRJNA304502,SAMN04304093,380007053,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456610,GSM1957112,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957112,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967165,RNA-Seq,192,337156032,PRJNA304502,SAMN04304094,256497945,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456611,GSM1957113,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957113,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967166,RNA-Seq,192,530393280,PRJNA304502,SAMN04304097,401558166,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456612,GSM1957114,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957114,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967167,RNA-Seq,192,547220160,PRJNA304502,SAMN04304098,407483278,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456613,GSM1957115,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957115,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967168,RNA-Seq,192,493837824,PRJNA304502,SAMN04304099,367009196,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456614,GSM1957116,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957116,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:50:00Z,1
SRR2967169,RNA-Seq,192,744423168,PRJNA304502,SAMN04304100,553171697,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456615,GSM1957117,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957117,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:51:00Z,1
SRR2967170,RNA-Seq,192,764081664,PRJNA304502,SAMN04304101,569163769,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456616,GSM1957118,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957118,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:51:00Z,1
SRR2967171,RNA-Seq,192,586815552,PRJNA304502,SAMN04304102,438173044,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456617,GSM1957119,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957119,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967172,RNA-Seq,192,625819584,PRJNA304502,SAMN04304103,467477953,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456618,GSM1957120,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957120,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:51:00Z,1
SRR2967173,RNA-Seq,192,585227328,PRJNA304502,SAMN04304104,433414159,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456619,GSM1957121,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957121,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967174,RNA-Seq,192,463592640,PRJNA304502,SAMN04304105,351375429,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456620,GSM1957122,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957122,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967175,RNA-Seq,192,316031040,PRJNA304502,SAMN04304106,241321678,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456621,GSM1957123,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957123,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967176,RNA-Seq,192,464967360,PRJNA304502,SAMN04304107,353700434,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456622,GSM1957124,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957124,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967177,RNA-Seq,192,549189120,PRJNA304502,SAMN04304108,412504538,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456623,GSM1957125,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957125,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967178,RNA-Seq,192,586009728,PRJNA304502,SAMN04304109,437389626,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456624,GSM1957126,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957126,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:57:00Z,1
SRR2967179,RNA-Seq,192,620394048,PRJNA304502,SAMN04304110,464857665,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456625,GSM1957127,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957127,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967180,RNA-Seq,192,640128960,PRJNA304502,SAMN04304111,478955325,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456626,GSM1957128,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957128,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967181,RNA-Seq,192,238623744,PRJNA304502,SAMN04304112,182877622,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456627,GSM1957129,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957129,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:52:00Z,1
SRR2967182,RNA-Seq,192,580091136,PRJNA304502,SAMN04304113,435033406,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456628,GSM1957130,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957130,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967183,RNA-Seq,192,602073984,PRJNA304502,SAMN04304114,450685598,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456629,GSM1957131,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957131,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967184,RNA-Seq,192,499840896,PRJNA304502,SAMN04304115,373343147,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456630,GSM1957132,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957132,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967185,RNA-Seq,192,373117824,PRJNA304502,SAMN04304116,282600258,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456631,GSM1957133,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957133,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:52:00Z,1
SRR2967186,RNA-Seq,192,401139264,PRJNA304502,SAMN04304117,304974390,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456632,GSM1957134,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957134,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:52:00Z,1
SRR2967187,RNA-Seq,192,312678912,PRJNA304502,SAMN04304118,238886019,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456633,GSM1957135,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957135,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967188,RNA-Seq,192,365338560,PRJNA304502,SAMN04304119,277786345,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456634,GSM1957136,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957136,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:56:00Z,1
SRR2967189,RNA-Seq,192,473078592,PRJNA304502,SAMN04303985,354543957,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456635,GSM1957137,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957137,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967190,RNA-Seq,192,772084800,PRJNA304502,SAMN04303986,572030969,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456636,GSM1957138,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957138,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967191,RNA-Seq,192,757922688,PRJNA304502,SAMN04303987,567017335,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456637,GSM1957139,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957139,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967192,RNA-Seq,192,734598144,PRJNA304502,SAMN04303988,548191300,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456638,GSM1957140,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957140,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:58:00Z,1
SRR2967193,RNA-Seq,192,470576448,PRJNA304502,SAMN04303989,355394536,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456639,GSM1957141,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957141,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967194,RNA-Seq,192,657378048,PRJNA304502,SAMN04303990,491091941,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456640,GSM1957142,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957142,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967195,RNA-Seq,192,675538752,PRJNA304502,SAMN04303991,505243349,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456641,GSM1957143,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957143,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967196,RNA-Seq,192,493354752,PRJNA304502,SAMN04303992,369112582,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456642,GSM1957144,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957144,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967197,RNA-Seq,192,458227584,PRJNA304502,SAMN04303993,346154117,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456643,GSM1957145,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957145,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967198,RNA-Seq,192,350331648,PRJNA304502,SAMN04303994,265999227,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456644,GSM1957146,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957146,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:53:00Z,1
SRR2967199,RNA-Seq,192,280387008,PRJNA304502,SAMN04303995,213805433,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456645,GSM1957147,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957147,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:57:00Z,1
SRR2967200,RNA-Seq,192,449722944,PRJNA304502,SAMN04303996,337527890,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456646,GSM1957148,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957148,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:58:00Z,1
SRR2967201,RNA-Seq,192,451815552,PRJNA304502,SAMN04303997,336457698,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456647,GSM1957149,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957149,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:57:00Z,1
SRR2967202,RNA-Seq,192,721442496,PRJNA304502,SAMN04303998,537284418,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456648,GSM1957150,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957150,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:58:00Z,1
SRR2967203,RNA-Seq,192,710155776,PRJNA304502,SAMN04303999,528920421,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456649,GSM1957151,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957151,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:54:00Z,1
SRR2967204,RNA-Seq,192,616139328,PRJNA304502,SAMN04304000,459912704,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456650,GSM1957152,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957152,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967205,RNA-Seq,192,705719616,PRJNA304502,SAMN04304001,527099843,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456651,GSM1957153,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957153,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:56:00Z,1
SRR2967206,RNA-Seq,192,427630464,PRJNA304502,SAMN04304002,320396711,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456652,GSM1957154,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957154,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967207,RNA-Seq,192,625026816,PRJNA304502,SAMN04304003,464660429,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456653,GSM1957155,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957155,iPSC 409B2,SRP066834,35 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967208,RNA-Seq,192,443703744,PRJNA304502,SAMN04304004,347470963,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456654,GSM1957156,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957156,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967209,RNA-Seq,192,448098816,PRJNA304502,SAMN04304005,350111759,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456655,GSM1957157,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957157,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967210,RNA-Seq,192,389695680,PRJNA304502,SAMN04304006,304544615,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456656,GSM1957158,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957158,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:56:00Z,1
SRR2967211,RNA-Seq,192,258296256,PRJNA304502,SAMN04304007,203105479,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456657,GSM1957159,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957159,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967212,RNA-Seq,192,310230720,PRJNA304502,SAMN04304008,243032462,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456658,GSM1957160,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957160,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967213,RNA-Seq,192,320254464,PRJNA304502,SAMN04304011,250279668,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456659,GSM1957161,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957161,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:55:00Z,1
SRR2967214,RNA-Seq,192,565526784,PRJNA304502,SAMN04304012,442736393,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456660,GSM1957162,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957162,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:57:00Z,1
SRR2967215,RNA-Seq,192,490907520,PRJNA304502,SAMN04304013,384162122,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1456661,GSM1957163,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-12-07T00:00:00Z,GSM1957163,iPSC 409B2,SRP066834,37 days,Dissociated whole cerebral organoid,2015-12-01T09:59:00Z,1
